indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000350,DOM-11,DOM-11-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for hospitality.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000351,DOM-11,DOM-11-S11,variation_change,"Document site, kili, gender, generation and historical variation in hospitality.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000352,DOM-12,DOM-12-S01,presence_form,"Document the presence, local name and form of clothing.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000353,DOM-12,DOM-12-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for clothing.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000354,DOM-12,DOM-12-S01,variation_change,"Document site, kili, gender, generation and historical variation in clothing.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000355,DOM-12,DOM-12-S02,presence_form,"Document the presence, local name and form of ornaments.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000356,DOM-12,DOM-12-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ornaments.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000357,DOM-12,DOM-12-S02,variation_change,"Document site, kili, gender, generation and historical variation in ornaments.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000358,DOM-12,DOM-12-S03,presence_form,"Document the presence, local name and form of hair.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000359,DOM-12,DOM-12-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for hair.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000360,DOM-12,DOM-12-S03,variation_change,"Document site, kili, gender, generation and historical variation in hair.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000361,DOM-12,DOM-12-S04,presence_form,"Document the presence, local name and form of body adornment.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000362,DOM-12,DOM-12-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for body adornment.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000363,DOM-12,DOM-12-S04,variation_change,"Document site, kili, gender, generation and historical variation in body adornment.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000364,DOM-12,DOM-12-S05,presence_form,"Document the presence, local name and form of ceremonial dress.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000365,DOM-12,DOM-12-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ceremonial dress.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000366,DOM-12,DOM-12-S05,variation_change,"Document site, kili, gender, generation and historical variation in ceremonial dress.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000367,DOM-12,DOM-12-S06,presence_form,"Document the presence, local name and form of gender/age dress.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000368,DOM-12,DOM-12-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for gender/age dress.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000369,DOM-12,DOM-12-S06,variation_change,"Document site, kili, gender, generation and historical variation in gender/age dress.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000370,DOM-12,DOM-12-S07,presence_form,"Document the presence, local name and form of manufacture.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000371,DOM-12,DOM-12-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for manufacture.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
